id,item_name,image_url,url,description,group_ids,metadata:price,metadata:brand,metadata:gender
AA-10133,Alpine Cardigan,data/generated_images/alpine-cardigan.jpg,https://aura-alpine.com/products/alpine-cardigan,The Alpine Cardigan from Alpine Tech — premium apparel built for everyday adventure.,accessories,214.75,Alpine Tech,Unisex
AA-10134,Alpine Summit Shirt,data/generated_images/alpine-summit-shirt.jpg,https://aura-alpine.com/products/alpine-summit-shirt,The Alpine Summit Shirt from Alpine Tech — premium apparel built for everyday adventure.,accessories,218.47,Alpine Tech,Unisex
AA-10135,Alpine Beanie,data/generated_images/alpine-beanie.jpg,https://aura-alpine.com/products/alpine-beanie,The Alpine Beanie from Alpine Tech — premium apparel built for everyday adventure.,mens,95.77,Alpine Tech,Men
AA-10136,Summit Sweater,data/generated_images/summit-sweater.jpg,https://aura-alpine.com/products/summit-sweater,The Summit Sweater from Summit Style — premium apparel built for everyday adventure.,accessories,228.04,Summit Style,Unisex
AA-10137,Urban Cap,data/generated_images/urban-cap.jpg,https://aura-alpine.com/products/urban-cap,The Urban Cap from Urban Peak — premium apparel built for everyday adventure.,accessories,49.41,Urban Peak,Unisex
AA-10138,Summit Skort,data/generated_images/summit-skort.jpg,https://aura-alpine.com/products/summit-skort,The Summit Skort from Summit Style — premium apparel built for everyday adventure.,accessories,23.34,Summit Style,Unisex
AA-10139,Urban Horizon Vest,data/generated_images/urban-horizon-vest.jpg,https://aura-alpine.com/products/urban-horizon-vest,The Urban Horizon Vest from Urban Peak — premium apparel built for everyday adventure.,accessories,179.53,Urban Peak,Unisex
AA-10140,Summit Tank,data/generated_images/summit-tank.jpg,https://aura-alpine.com/products/summit-tank,The Summit Tank from Summit Style — premium apparel built for everyday adventure.,mens,69.39,Summit Style,Men
AA-10141,Alpine Joggers,data/generated_images/alpine-joggers.jpg,https://aura-alpine.com/products/alpine-joggers,The Alpine Joggers from Alpine Tech — premium apparel built for everyday adventure.,accessories,23.28,Alpine Tech,Unisex
AA-10142,Alpine Blouse,data/generated_images/alpine-blouse.jpg,https://aura-alpine.com/products/alpine-blouse,The Alpine Blouse from Alpine Tech — premium apparel built for everyday adventure.,mens,63.75,Alpine Tech,Men
AA-10143,Alpine Cinder Shirt,data/generated_images/alpine-cinder-shirt.jpg,https://aura-alpine.com/products/alpine-cinder-shirt,The Alpine Cinder Shirt from Alpine Tech — premium apparel built for everyday adventure.,mens,225.89,Alpine Tech,Men
AA-10144,Alpine Dress,data/generated_images/alpine-dress.jpg,https://aura-alpine.com/products/alpine-dress,The Alpine Dress from Alpine Tech — premium apparel built for everyday adventure.,mens,80.26,Alpine Tech,Men
AA-10145,Summit Vest,data/generated_images/summit-vest.jpg,https://aura-alpine.com/products/summit-vest,The Summit Vest from Summit Style — premium apparel built for everyday adventure.,womens,237.48,Summit Style,Women
AA-10146,Summit Hoodie,data/generated_images/summit-hoodie.jpg,https://aura-alpine.com/products/summit-hoodie,The Summit Hoodie from Summit Style — premium apparel built for everyday adventure.,accessories,85.02,Summit Style,Unisex
AA-10147,Urban Chino,data/generated_images/urban-chino.jpg,https://aura-alpine.com/products/urban-chino,The Urban Chino from Urban Peak — premium apparel built for everyday adventure.,accessories,112.61,Urban Peak,Unisex
AA-10148,Urban Pants,data/generated_images/urban-pants.jpg,https://aura-alpine.com/products/urban-pants,The Urban Pants from Urban Peak — premium apparel built for everyday adventure.,womens,49.45,Urban Peak,Women
AA-10149,Aura Beanie,data/generated_images/aura-beanie.jpg,https://aura-alpine.com/products/aura-beanie,The Aura Beanie from Aura & Alpine — premium apparel built for everyday adventure.,accessories,169.63,Aura & Alpine,Unisex
AA-10150,Summit Jacket,data/generated_images/summit-jacket.jpg,https://aura-alpine.com/products/summit-jacket,The Summit Jacket from Summit Style — premium apparel built for everyday adventure.,mens,157.44,Summit Style,Men
AA-10151,Aura Cardigan,data/generated_images/aura-cardigan.jpg,https://aura-alpine.com/products/aura-cardigan,The Aura Cardigan from Aura & Alpine — premium apparel built for everyday adventure.,mens,71.97,Aura & Alpine,Men
AA-10152,Aura North Blouse,data/generated_images/aura-north-blouse.jpg,https://aura-alpine.com/products/aura-north-blouse,The Aura North Blouse from Aura & Alpine — premium apparel built for everyday adventure.,womens,108.96,Aura & Alpine,Women
AA-10153,Summit Canyon Polo,data/generated_images/summit-canyon-polo.jpg,https://aura-alpine.com/products/summit-canyon-polo,The Summit Canyon Polo from Summit Style — premium apparel built for everyday adventure.,accessories,79.59,Summit Style,Unisex
AA-10154,Summit Beanie,data/generated_images/summit-beanie.jpg,https://aura-alpine.com/products/summit-beanie,The Summit Beanie from Summit Style — premium apparel built for everyday adventure.,mens,235.78,Summit Style,Men
AA-10155,Aura Shirt,data/generated_images/aura-shirt.jpg,https://aura-alpine.com/products/aura-shirt,The Aura Shirt from Aura & Alpine — premium apparel built for everyday adventure.,womens,129.06,Aura & Alpine,Women
AA-10156,Urban Skort,data/generated_images/urban-skort.jpg,https://aura-alpine.com/products/urban-skort,The Urban Skort from Urban Peak — premium apparel built for everyday adventure.,accessories,176.35,Urban Peak,Unisex
AA-10157,Alpine Pants,data/generated_images/alpine-pants.jpg,https://aura-alpine.com/products/alpine-pants,The Alpine Pants from Alpine Tech — premium apparel built for everyday adventure.,accessories,133.96,Alpine Tech,Unisex
AA-10158,Alpine Meadow Blouse,data/generated_images/alpine-meadow-blouse.jpg,https://aura-alpine.com/products/alpine-meadow-blouse,The Alpine Meadow Blouse from Alpine Tech — premium apparel built for everyday adventure.,mens,236.33,Alpine Tech,Men
AA-10159,Summit Tee,data/generated_images/summit-tee.jpg,https://aura-alpine.com/products/summit-tee,The Summit Tee from Summit Style — premium apparel built for everyday adventure.,womens,56.8,Summit Style,Women
AA-10160,Urban Sweater,data/generated_images/urban-sweater.jpg,https://aura-alpine.com/products/urban-sweater,The Urban Sweater from Urban Peak — premium apparel built for everyday adventure.,mens,46.7,Urban Peak,Men
AA-10161,Alpine Skort,data/generated_images/alpine-skort.jpg,https://aura-alpine.com/products/alpine-skort,The Alpine Skort from Alpine Tech — premium apparel built for everyday adventure.,accessories,167.18,Alpine Tech,Unisex
AA-10162,Alpine Cardigan,data/generated_images/alpine-cardigan.jpg,https://aura-alpine.com/products/alpine-cardigan,The Alpine Cardigan from Alpine Tech — premium apparel built for everyday adventure.,accessories,37.47,Alpine Tech,Unisex
AA-10163,Aura Blouse,data/generated_images/aura-blouse.jpg,https://aura-alpine.com/products/aura-blouse,The Aura Blouse from Aura & Alpine — premium apparel built for everyday adventure.,womens,146.22,Aura & Alpine,Women
AA-10164,Alpine Aurora Skort,data/generated_images/alpine-aurora-skort.jpg,https://aura-alpine.com/products/alpine-aurora-skort,The Alpine Aurora Skort from Alpine Tech — premium apparel built for everyday adventure.,accessories,242.09,Alpine Tech,Unisex
AA-10165,Urban Polo,data/generated_images/urban-polo.jpg,https://aura-alpine.com/products/urban-polo,The Urban Polo from Urban Peak — premium apparel built for everyday adventure.,accessories,20.25,Urban Peak,Unisex
AA-10166,Aura Jacket,data/generated_images/aura-jacket.jpg,https://aura-alpine.com/products/aura-jacket,The Aura Jacket from Aura & Alpine — premium apparel built for everyday adventure.,mens,78.01,Aura & Alpine,Men
AA-10167,Summit Polo,data/generated_images/summit-polo.jpg,https://aura-alpine.com/products/summit-polo,The Summit Polo from Summit Style — premium apparel built for everyday adventure.,womens,109.63,Summit Style,Women
AA-10168,Urban Joggers,data/generated_images/urban-joggers.jpg,https://aura-alpine.com/products/urban-joggers,The Urban Joggers from Urban Peak — premium apparel built for everyday adventure.,accessories,165.08,Urban Peak,Unisex
AA-10169,Alpine Blouse,data/generated_images/alpine-blouse.jpg,https://aura-alpine.com/products/alpine-blouse,The Alpine Blouse from Alpine Tech — premium apparel built for everyday adventure.,womens,31.28,Alpine Tech,Women
AA-10170,Summit Joggers,data/generated_images/summit-joggers.jpg,https://aura-alpine.com/products/summit-joggers,The Summit Joggers from Summit Style — premium apparel built for everyday adventure.,accessories,161.61,Summit Style,Unisex
AA-10171,Urban Chino,data/generated_images/urban-chino.jpg,https://aura-alpine.com/products/urban-chino,The Urban Chino from Urban Peak — premium apparel built for everyday adventure.,accessories,39.38,Urban Peak,Unisex
AA-10172,Alpine Shirt,data/generated_images/alpine-shirt.jpg,https://aura-alpine.com/products/alpine-shirt,The Alpine Shirt from Alpine Tech — premium apparel built for everyday adventure.,mens,25.29,Alpine Tech,Men
AA-10173,Urban Blouse,data/generated_images/urban-blouse.jpg,https://aura-alpine.com/products/urban-blouse,The Urban Blouse from Urban Peak — premium apparel built for everyday adventure.,accessories,54.16,Urban Peak,Unisex
AA-10174,Aura Prairie Cargo Pants,data/generated_images/aura-prairie-cargo-pants.jpg,https://aura-alpine.com/products/aura-prairie-cargo-pants,The Aura Prairie Cargo Pants from Aura & Alpine — premium apparel built for everyday adventure.,womens,211.28,Aura & Alpine,Women
AA-10175,Aura Chino,data/generated_images/aura-chino.jpg,https://aura-alpine.com/products/aura-chino,The Aura Chino from Aura & Alpine — premium apparel built for everyday adventure.,mens,61.72,Aura & Alpine,Men
AA-10176,Summit Pants,data/generated_images/summit-pants.jpg,https://aura-alpine.com/products/summit-pants,The Summit Pants from Summit Style — premium apparel built for everyday adventure.,womens,102.39,Summit Style,Women
AA-10177,Summit Polo,data/generated_images/summit-polo.jpg,https://aura-alpine.com/products/summit-polo,The Summit Polo from Summit Style — premium apparel built for everyday adventure.,womens,51.55,Summit Style,Women
AA-10178,Aura Summit Joggers,data/generated_images/aura-summit-joggers.jpg,https://aura-alpine.com/products/aura-summit-joggers,The Aura Summit Joggers from Aura & Alpine — premium apparel built for everyday adventure.,mens,47.47,Aura & Alpine,Men
AA-10179,Urban Harbor Shirt,data/generated_images/urban-harbor-shirt.jpg,https://aura-alpine.com/products/urban-harbor-shirt,The Urban Harbor Shirt from Urban Peak — premium apparel built for everyday adventure.,accessories,208.13,Urban Peak,Unisex
AA-10180,Summit Polo,data/generated_images/summit-polo.jpg,https://aura-alpine.com/products/summit-polo,The Summit Polo from Summit Style — premium apparel built for everyday adventure.,mens,62.01,Summit Style,Men
AA-10181,Urban Trail Tee,data/generated_images/urban-trail-tee.jpg,https://aura-alpine.com/products/urban-trail-tee,The Urban Trail Tee from Urban Peak — premium apparel built for everyday adventure.,womens,238.5,Urban Peak,Women
AA-10182,Alpine Tank,data/generated_images/alpine-tank.jpg,https://aura-alpine.com/products/alpine-tank,The Alpine Tank from Alpine Tech — premium apparel built for everyday adventure.,mens,165.48,Alpine Tech,Men
AA-10183,Aura Polo,data/generated_images/aura-polo.jpg,https://aura-alpine.com/products/aura-polo,The Aura Polo from Aura & Alpine — premium apparel built for everyday adventure.,womens,20.31,Aura & Alpine,Women
AA-10184,Summit Beanie,data/generated_images/summit-beanie.jpg,https://aura-alpine.com/products/summit-beanie,The Summit Beanie from Summit Style — premium apparel built for everyday adventure.,womens,151.77,Summit Style,Women
AA-10185,Summit Cardigan,data/generated_images/summit-cardigan.jpg,https://aura-alpine.com/products/summit-cardigan,The Summit Cardigan from Summit Style — premium apparel built for everyday adventure.,womens,139.67,Summit Style,Women
AA-10186,Aura Cap,data/generated_images/aura-cap.jpg,https://aura-alpine.com/products/aura-cap,The Aura Cap from Aura & Alpine — premium apparel built for everyday adventure.,accessories,97.4,Aura & Alpine,Unisex
AA-10187,Summit Leggings,data/generated_images/summit-leggings.jpg,https://aura-alpine.com/products/summit-leggings,The Summit Leggings from Summit Style — premium apparel built for everyday adventure.,womens,105.85,Summit Style,Women
AA-10188,Urban Vest,data/generated_images/urban-vest.jpg,https://aura-alpine.com/products/urban-vest,The Urban Vest from Urban Peak — premium apparel built for everyday adventure.,mens,68.85,Urban Peak,Men
AA-10189,Summit Tee,data/generated_images/summit-tee.jpg,https://aura-alpine.com/products/summit-tee,The Summit Tee from Summit Style — premium apparel built for everyday adventure.,accessories,204.14,Summit Style,Unisex
AA-10190,Urban Pants,data/generated_images/urban-pants.jpg,https://aura-alpine.com/products/urban-pants,The Urban Pants from Urban Peak — premium apparel built for everyday adventure.,accessories,36.32,Urban Peak,Unisex
AA-10191,Summit Leggings,data/generated_images/summit-leggings.jpg,https://aura-alpine.com/products/summit-leggings,The Summit Leggings from Summit Style — premium apparel built for everyday adventure.,accessories,204.96,Summit Style,Unisex
AA-10192,Summit Pioneer Hoodie,data/generated_images/summit-pioneer-hoodie.jpg,https://aura-alpine.com/products/summit-pioneer-hoodie,The Summit Pioneer Hoodie from Summit Style — premium apparel built for everyday adventure.,accessories,235.2,Summit Style,Unisex
AA-10193,Aura Ridge Sweater,data/generated_images/aura-ridge-sweater.jpg,https://aura-alpine.com/products/aura-ridge-sweater,The Aura Ridge Sweater from Aura & Alpine — premium apparel built for everyday adventure.,womens,145.68,Aura & Alpine,Women
AA-10194,Urban Cinder Cap,data/generated_images/urban-cinder-cap.jpg,https://aura-alpine.com/products/urban-cinder-cap,The Urban Cinder Cap from Urban Peak — premium apparel built for everyday adventure.,mens,69.53,Urban Peak,Men
AA-10195,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,accessories,167.78,Urban Peak,Unisex
AA-10196,Urban Joggers,data/generated_images/urban-joggers.jpg,https://aura-alpine.com/products/urban-joggers,The Urban Joggers from Urban Peak — premium apparel built for everyday adventure.,womens,126.69,Urban Peak,Women
